time,period,step,zon,storage_in,ch_in,wells_in,river_in,hd_in,recharge_in,other_zones_in,total_in,stoarge_out,ch_out,wells_out,river_out,hd_out,recharge_out,other_zones_out,total_out,in_out,perecent_error,z1_in,z2_in,z3_in,z4_in,z5_in,z6_in,z7_in,z1_out,z2_out,z3_out,z4_out,z5_out,z6_out,z7_out
11.7,13,7,5,2.69E+02,0.00E+00,0.00E+00,5.24E+05,0.00E+00,1.55E+02,1.41E+05,6.66E+05,6.77E+03,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.93E+04,6.66E+05,51.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+03,1.39E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.93E+04
11.8,13,8,5,1.91E+02,0.00E+00,0.00E+00,5.23E+05,0.00E+00,1.55E+02,1.41E+05,6.64E+05,5.67E+03,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.91E+04,6.64E+05,49.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+03,1.39E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.91E+04
11.9,13,9,5,1.40E+02,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.55E+02,1.40E+05,6.63E+05,4.76E+03,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.89E+04,6.63E+05,48.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.89E+04
12,13,10,5,1.06E+02,0.00E+00,0.00E+00,5.22E+05,0.00E+00,1.55E+02,1.40E+05,6.62E+05,3.99E+03,0.00E+00,5.69E+05,0.00E+00,0.00E+00,0.00E+00,8.88E+04,6.62E+05,50.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+03,1.38E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.88E+04
12.1,14,1,5,3.97E+04,0.00E+00,0.00E+00,5.52E+05,0.00E+00,1.55E+02,1.47E+05,7.39E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,8.92E+04,7.39E+05,50.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.92E+04
12.2,14,2,5,3.46E+04,0.00E+00,0.00E+00,5.56E+05,0.00E+00,1.55E+02,1.49E+05,7.40E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.00E+04,7.40E+05,51.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E+04
12.3,14,3,5,3.06E+04,0.00E+00,0.00E+00,5.60E+05,0.00E+00,1.55E+02,1.50E+05,7.41E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.08E+04,7.40E+05,50.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.08E+04
12.4,14,4,5,2.74E+04,0.00E+00,0.00E+00,5.63E+05,0.00E+00,1.55E+02,1.51E+05,7.41E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.15E+04,7.41E+05,49.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E+04
12.5,14,5,5,2.46E+04,0.00E+00,0.00E+00,5.65E+05,0.00E+00,1.55E+02,1.52E+05,7.42E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.22E+04,7.42E+05,49.70,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+03,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.22E+04
12.6,14,6,5,2.23E+04,0.00E+00,0.00E+00,5.67E+05,0.00E+00,1.55E+02,1.53E+05,7.42E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.27E+04,7.42E+05,52.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+03,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.27E+04
12.7,14,7,5,2.03E+04,0.00E+00,0.00E+00,5.69E+05,0.00E+00,1.55E+02,1.53E+05,7.43E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.43E+05,49.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+03,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
12.8,14,8,5,1.85E+04,0.00E+00,0.00E+00,5.71E+05,0.00E+00,1.55E+02,1.54E+05,7.43E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.37E+04,7.43E+05,50.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+03,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.37E+04
12.9,14,9,5,1.70E+04,0.00E+00,0.00E+00,5.72E+05,0.00E+00,1.55E+02,1.55E+05,7.44E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.41E+04,7.44E+05,52.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+03,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.41E+04
13,14,10,5,1.56E+04,0.00E+00,0.00E+00,5.73E+05,0.00E+00,1.55E+02,1.55E+05,7.44E+05,0.00E+00,0.00E+00,6.50E+05,0.00E+00,0.00E+00,0.00E+00,9.45E+04,7.44E+05,48.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.45E+04
13.1,15,1,5,1.62E+03,0.00E+00,0.00E+00,5.53E+05,0.00E+00,1.55E+02,1.51E+05,7.05E+05,1.74E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.45E+04,7.05E+05,49.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.45E+04
13.2,15,2,5,9.15E+02,0.00E+00,0.00E+00,5.51E+05,0.00E+00,1.55E+02,1.50E+05,7.02E+05,1.39E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.41E+04,7.01E+05,50.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.41E+04
13.3,15,3,5,5.32E+02,0.00E+00,0.00E+00,5.49E+05,0.00E+00,1.55E+02,1.49E+05,6.99E+05,1.14E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.37E+04,6.99E+05,49.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.37E+04
13.4,15,4,5,3.15E+02,0.00E+00,0.00E+00,5.48E+05,0.00E+00,1.55E+02,1.48E+05,6.96E+05,9.43E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,6.96E+05,52.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
13.5,15,5,5,1.87E+02,0.00E+00,0.00E+00,5.46E+05,0.00E+00,1.55E+02,1.48E+05,6.95E+05,7.93E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.30E+04,6.94E+05,48.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.30E+04
13.6,15,6,5,1.11E+02,0.00E+00,0.00E+00,5.46E+05,0.00E+00,1.55E+02,1.47E+05,6.93E+05,6.71E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.28E+04,6.93E+05,54.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.28E+04
13.7,15,7,5,6.49E+01,0.00E+00,0.00E+00,5.45E+05,0.00E+00,1.55E+02,1.47E+05,6.92E+05,5.71E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.26E+04,6.92E+05,50.20,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.26E+04
13.8,15,8,5,3.75E+01,0.00E+00,0.00E+00,5.44E+05,0.00E+00,1.55E+02,1.47E+05,6.91E+05,4.88E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.24E+04,6.91E+05,48.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E+04
13.9,15,9,5,2.25E+01,0.00E+00,0.00E+00,5.44E+05,0.00E+00,1.55E+02,1.46E+05,6.90E+05,4.18E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.22E+04,6.90E+05,50.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.22E+04
14,15,10,5,1.40E+01,0.00E+00,0.00E+00,5.43E+05,0.00E+00,1.55E+02,1.46E+05,6.89E+05,3.59E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.21E+04,6.89E+05,45.70,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+03,1.43E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.21E+04
14.1,16,1,5,3.55E+04,0.00E+00,0.00E+00,5.70E+05,0.00E+00,1.55E+02,1.52E+05,7.58E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.24E+04,7.58E+05,50.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+03,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E+04
14.2,16,2,5,3.09E+04,0.00E+00,0.00E+00,5.74E+05,0.00E+00,1.55E+02,1.54E+05,7.59E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.31E+04,7.59E+05,50.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.31E+04
14.3,16,3,5,2.73E+04,0.00E+00,0.00E+00,5.77E+05,0.00E+00,1.55E+02,1.55E+05,7.60E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.38E+04,7.60E+05,47.80,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.52E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.38E+04
14.4,16,4,5,2.43E+04,0.00E+00,0.00E+00,5.80E+05,0.00E+00,1.55E+02,1.56E+05,7.60E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.44E+04,7.60E+05,50.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+03,1.53E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.44E+04
14.5,16,5,5,2.18E+04,0.00E+00,0.00E+00,5.82E+05,0.00E+00,1.55E+02,1.57E+05,7.61E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.50E+04,7.61E+05,50.70,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+03,1.54E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E+04
14.6,16,6,5,1.97E+04,0.00E+00,0.00E+00,5.84E+05,0.00E+00,1.55E+02,1.57E+05,7.61E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.55E+04,7.61E+05,51.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+03,1.55E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.55E+04
14.7,16,7,5,1.79E+04,0.00E+00,0.00E+00,5.86E+05,0.00E+00,1.55E+02,1.58E+05,7.62E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.60E+04,7.62E+05,50.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+03,1.55E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E+04
14.8,16,8,5,1.63E+04,0.00E+00,0.00E+00,5.87E+05,0.00E+00,1.55E+02,1.58E+05,7.62E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.64E+04,7.62E+05,51.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+03,1.56E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.64E+04
14.9,16,9,5,1.50E+04,0.00E+00,0.00E+00,5.88E+05,0.00E+00,1.55E+02,1.59E+05,7.63E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.67E+04,7.62E+05,51.60,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+03,1.56E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.67E+04
15,16,10,5,1.37E+04,0.00E+00,0.00E+00,5.90E+05,0.00E+00,1.55E+02,1.59E+05,7.63E+05,0.00E+00,0.00E+00,6.66E+05,0.00E+00,0.00E+00,0.00E+00,9.71E+04,7.63E+05,50.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+03,1.57E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.71E+04
15.1,17,1,5,6.86E+02,0.00E+00,0.00E+00,5.63E+05,0.00E+00,1.55E+02,1.54E+05,7.17E+05,2.63E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.75E+04,7.17E+05,49.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+03,1.51E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.75E+04
15.2,17,2,5,2.41E+02,0.00E+00,0.00E+00,5.60E+05,0.00E+00,1.55E+02,1.52E+05,7.12E+05,2.17E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.71E+04,7.12E+05,49.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+03,1.50E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.71E+04
15.3,17,3,5,6.71E+01,0.00E+00,0.00E+00,5.57E+05,0.00E+00,1.55E+02,1.51E+05,7.09E+05,1.83E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.66E+04,7.08E+05,48.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.49E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.66E+04
15.4,17,4,5,1.16E+01,0.00E+00,0.00E+00,5.55E+05,0.00E+00,1.55E+02,1.50E+05,7.05E+05,1.57E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.62E+04,7.05E+05,50.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.62E+04
15.5,17,5,5,1.25E-01,0.00E+00,0.00E+00,5.53E+05,0.00E+00,1.55E+02,1.49E+05,7.03E+05,1.36E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.58E+04,7.03E+05,51.80,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.58E+04
15.6,17,6,5,0.00E+00,0.00E+00,0.00E+00,5.52E+05,0.00E+00,1.55E+02,1.49E+05,7.01E+05,1.18E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.54E+04,7.01E+05,54.20,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.54E+04
15.7,17,7,5,0.00E+00,0.00E+00,0.00E+00,5.51E+05,0.00E+00,1.55E+02,1.48E+05,6.99E+05,1.03E+04,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.51E+04,6.99E+05,48.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.51E+04
15.8,17,8,5,0.00E+00,0.00E+00,0.00E+00,5.50E+05,0.00E+00,1.55E+02,1.47E+05,6.98E+05,9.10E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.48E+04,6.97E+05,48.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+03,1.45E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.48E+04
15.9,17,9,5,0.00E+00,0.00E+00,0.00E+00,5.49E+05,0.00E+00,1.55E+02,1.47E+05,6.96E+05,8.04E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.46E+04,6.96E+05,47.70,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.46E+04
16,17,10,5,0.00E+00,0.00E+00,0.00E+00,5.48E+05,0.00E+00,1.55E+02,1.47E+05,6.95E+05,7.11E+03,0.00E+00,5.94E+05,0.00E+00,0.00E+00,0.00E+00,9.44E+04,6.95E+05,53.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+03,1.44E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.44E+04
16.1,18,1,5,6.27E+03,0.00E+00,0.00E+00,5.57E+05,0.00E+00,1.55E+02,1.48E+05,7.12E+05,4.46E+02,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.34E+04,7.11E+05,53.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.34E+04
16.2,18,2,5,4.81E+03,0.00E+00,0.00E+00,5.58E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,1.61E+02,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,49.30,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.3,18,3,5,3.86E+03,0.00E+00,0.00E+00,5.58E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,5.28E+01,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,51.70,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.46E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.4,18,4,5,3.19E+03,0.00E+00,0.00E+00,5.59E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,1.76E+01,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,49.90,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.5,18,5,5,2.70E+03,0.00E+00,0.00E+00,5.59E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,4.25E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,51.20,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.6,18,6,5,2.33E+03,0.00E+00,0.00E+00,5.59E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,3.75E-01,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,50.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.7,18,7,5,2.03E+03,0.00E+00,0.00E+00,5.59E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,0.00E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.33E+04,7.11E+05,48.80,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.33E+04
16.8,18,8,5,1.80E+03,0.00E+00,0.00E+00,5.60E+05,0.00E+00,1.55E+02,1.49E+05,7.11E+05,0.00E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.34E+04,7.11E+05,47.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.34E+04
16.9,18,9,5,1.62E+03,0.00E+00,0.00E+00,5.60E+05,0.00E+00,1.55E+02,1.50E+05,7.11E+05,0.00E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.34E+04,7.11E+05,52.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.34E+04
17,18,10,5,1.47E+03,0.00E+00,0.00E+00,5.60E+05,0.00E+00,1.55E+02,1.50E+05,7.11E+05,0.00E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,0.00E+00,9.34E+04,7.11E+05,53.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.47E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.34E+04
17.1,19,1,5,6.32E+03,0.00E+00,0.00E+00,5.63E+05,0.00E+00,1.55E+02,1.50E+05,7.20E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.42E+04,7.20E+05,48.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.42E+04
17.2,19,2,5,5.85E+03,0.00E+00,0.00E+00,5.64E+05,0.00E+00,1.55E+02,1.50E+05,7.20E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.46E+04,7.20E+05,51.00,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.46E+04
17.3,19,3,5,5.43E+03,0.00E+00,0.00E+00,5.65E+05,0.00E+00,1.55E+02,1.50E+05,7.21E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.49E+04,7.21E+05,52.20,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.49E+04
17.4,19,4,5,5.04E+03,0.00E+00,0.00E+00,5.65E+05,0.00E+00,1.55E+02,1.51E+05,7.21E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.51E+04,7.21E+05,51.10,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.51E+04
17.5,19,5,5,4.70E+03,0.00E+00,0.00E+00,5.65E+05,0.00E+00,1.55E+02,1.51E+05,7.21E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.53E+04,7.21E+05,49.50,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.53E+04
17.6,19,6,5,4.38E+03,0.00E+00,0.00E+00,5.66E+05,0.00E+00,1.55E+02,1.51E+05,7.21E+05,0.00E+00,0.00E+00,6.26E+05,0.00E+00,0.00E+00,0.00E+00,9.55E+04,7.21E+05,47.40,0.01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+03,1.48E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.55E+04
