time,period,step,zone,storage_in,constant_head_in,wells_in,river_leakage_in,head_dep_bounds_in,recharge_in,other_zones_in,total_in,storage_out,constant_head_out,wells_out,river_leakage_out,head_dep_bounds_out,recharge_out,other_zones_out,total_out,,,in_out,precent_error,from_z1,from_z2,from_z3,from_z4,from_z5,from_z6,from_z7,     to_z1,     to_z2,     to_z3,     to_z4,     to_z5,     to_z6,     to_z7
0.20,2,2,4,1.95E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.79E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-5.18E+00,-6.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.30,2,3,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.74E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.81E+00,-5.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.40,2,4,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.75E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.93E+00,-5.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.50,2,5,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.74E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.60,2,6,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.75E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.70,2,7,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.75E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.80,2,8,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.75E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
0.90,2,9,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.75E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
1.00,2,10,4,1.96E+01,0.00E+00,0.00E+00,6.29E+05,0.00E+00,0.00E+00,1.94E+05,8.23E+05,1.73E+01,0.00E+00,7.62E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,8.23E+05,0.83,,-4.75E+00,-5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
1.10,3,1,4,0.00E+00,0.00E+00,0.00E+00,6.21E+05,0.00E+00,0.00E+00,1.91E+05,8.13E+05,1.57E+04,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.16E+04,8.13E+05,0.85,,-5.31E+00,-6.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.91E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+04
1.20,3,2,4,0.00E+00,0.00E+00,0.00E+00,6.20E+05,0.00E+00,0.00E+00,1.90E+05,8.10E+05,1.30E+04,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,8.10E+05,0.84,,-5.27E+00,-6.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
1.30,3,3,4,0.00E+00,0.00E+00,0.00E+00,6.18E+05,0.00E+00,0.00E+00,1.90E+05,8.08E+05,1.09E+04,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,8.08E+05,0.84,,-2.72E-01,-3.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
1.40,3,4,4,0.00E+00,0.00E+00,0.00E+00,6.17E+05,0.00E+00,0.00E+00,1.89E+05,8.06E+05,9.16E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,8.06E+05,0.84,,-5.77E+00,-7.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.89E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
1.50,3,5,4,0.00E+00,0.00E+00,0.00E+00,6.16E+05,0.00E+00,0.00E+00,1.88E+05,8.05E+05,7.79E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,8.05E+05,0.84,,-3.16E+00,-3.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
1.60,3,6,4,0.00E+00,0.00E+00,0.00E+00,6.16E+05,0.00E+00,0.00E+00,1.88E+05,8.04E+05,6.69E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.16E+04,8.04E+05,0.84,,-4.81E+00,-5.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+04
1.70,3,7,4,0.00E+00,0.00E+00,0.00E+00,6.15E+05,0.00E+00,0.00E+00,1.88E+05,8.03E+05,5.80E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.16E+04,8.03E+05,0.84,,2.60E-01,3.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+04
1.80,3,8,4,0.00E+00,0.00E+00,0.00E+00,6.14E+05,0.00E+00,0.00E+00,1.87E+05,8.02E+05,5.08E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.15E+04,8.02E+05,0.84,,-8.01E+00,-9.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.15E+04
1.90,3,9,4,0.00E+00,0.00E+00,0.00E+00,6.14E+05,0.00E+00,0.00E+00,1.87E+05,8.01E+05,4.48E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.14E+04,8.01E+05,0.84,,-7.25E+00,-9.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.14E+04
2.00,3,10,4,0.00E+00,0.00E+00,0.00E+00,6.14E+05,0.00E+00,0.00E+00,1.87E+05,8.01E+05,3.99E+03,0.00E+00,7.35E+05,0.00E+00,0.00E+00,0.00E+00,6.14E+04,8.01E+05,0.83,,-7.10E+00,-8.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.14E+04
2.10,4,1,4,0.00E+00,0.00E+00,0.00E+00,5.93E+05,0.00E+00,0.00E+00,1.81E+05,7.74E+05,4.27E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.25E+04,7.74E+05,0.89,,-3.61E+00,-4.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.25E+04
2.20,4,2,4,0.00E+00,0.00E+00,0.00E+00,5.89E+05,0.00E+00,0.00E+00,1.78E+05,7.67E+05,3.56E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.27E+04,7.67E+05,0.88,,-4.76E+00,-6.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E+04
2.30,4,3,4,0.00E+00,0.00E+00,0.00E+00,5.85E+05,0.00E+00,0.00E+00,1.76E+05,7.61E+05,2.99E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.28E+04,7.61E+05,0.88,,-2.96E+00,-3.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.28E+04
2.40,4,4,4,0.00E+00,0.00E+00,0.00E+00,5.82E+05,0.00E+00,0.00E+00,1.75E+05,7.56E+05,2.53E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.28E+04,7.56E+05,0.87,,-3.29E+00,-4.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.28E+04
2.50,4,5,4,0.00E+00,0.00E+00,0.00E+00,5.80E+05,0.00E+00,0.00E+00,1.73E+05,7.53E+05,2.17E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.27E+04,7.53E+05,0.87,,5.76E+00,7.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E+04
2.60,4,6,4,0.00E+00,0.00E+00,0.00E+00,5.78E+05,0.00E+00,0.00E+00,1.72E+05,7.50E+05,1.87E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.25E+04,7.50E+05,0.86,,-3.58E+00,-4.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.72E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.25E+04
2.70,4,7,4,0.00E+00,0.00E+00,0.00E+00,5.76E+05,0.00E+00,0.00E+00,1.71E+05,7.47E+05,1.63E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.24E+04,7.47E+05,0.86,,-1.04E+00,-1.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.24E+04
2.80,4,8,4,0.00E+00,0.00E+00,0.00E+00,5.74E+05,0.00E+00,0.00E+00,1.71E+05,7.45E+05,1.43E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.22E+04,7.45E+05,0.86,,-4.44E+00,-5.96E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.71E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.22E+04
2.90,4,9,4,0.00E+00,0.00E+00,0.00E+00,5.73E+05,0.00E+00,0.00E+00,1.70E+05,7.43E+05,1.27E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.20E+04,7.43E+05,0.86,,-4.72E+00,-6.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.20E+04
3.00,4,10,4,0.00E+00,0.00E+00,0.00E+00,5.72E+05,0.00E+00,0.00E+00,1.70E+05,7.42E+05,1.14E+04,0.00E+00,6.68E+05,0.00E+00,0.00E+00,0.00E+00,6.18E+04,7.42E+05,0.86,,-3.59E+00,-4.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.70E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.18E+04
3.10,5,1,4,2.15E+04,0.00E+00,0.00E+00,5.87E+05,0.00E+00,0.00E+00,1.74E+05,7.83E+05,4.78E+02,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,6.05E+04,7.83E+05,0.81,,-6.74E+00,-8.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.05E+04
3.20,5,2,4,1.67E+04,0.00E+00,0.00E+00,5.90E+05,0.00E+00,0.00E+00,1.76E+05,7.82E+05,1.46E+02,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,6.01E+04,7.82E+05,0.82,,-5.40E+00,-6.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.01E+04
3.30,5,3,4,1.30E+04,0.00E+00,0.00E+00,5.92E+05,0.00E+00,0.00E+00,1.77E+05,7.82E+05,4.30E+01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.98E+04,7.82E+05,0.82,,-2.96E+00,-3.79E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.98E+04
3.40,5,4,4,1.02E+04,0.00E+00,0.00E+00,5.93E+05,0.00E+00,0.00E+00,1.78E+05,7.81E+05,1.18E+01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.96E+04,7.81E+05,0.82,,-3.83E+00,-4.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.96E+04
3.50,5,5,4,8.02E+03,0.00E+00,0.00E+00,5.94E+05,0.00E+00,0.00E+00,1.79E+05,7.81E+05,2.50E+00,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.94E+04,7.81E+05,0.82,,-6.35E+00,-8.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.79E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.94E+04
3.60,5,6,4,6.32E+03,0.00E+00,0.00E+00,5.95E+05,0.00E+00,0.00E+00,1.80E+05,7.81E+05,6.25E-01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.93E+04,7.81E+05,0.82,,-4.29E+00,-5.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.93E+04
3.70,5,7,4,4.97E+03,0.00E+00,0.00E+00,5.96E+05,0.00E+00,0.00E+00,1.80E+05,7.81E+05,1.25E-01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.92E+04,7.81E+05,0.83,,-8.53E+00,-1.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E+04
3.80,5,8,4,3.92E+03,0.00E+00,0.00E+00,5.96E+05,0.00E+00,0.00E+00,1.81E+05,7.81E+05,1.25E-01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.92E+04,7.81E+05,0.83,,-3.12E+00,-3.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.92E+04
3.90,5,9,4,3.08E+03,0.00E+00,0.00E+00,5.97E+05,0.00E+00,0.00E+00,1.81E+05,7.81E+05,0.00E+00,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.91E+04,7.81E+05,0.83,,-5.94E+00,-7.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.81E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.91E+04
4.00,5,10,4,2.42E+03,0.00E+00,0.00E+00,5.97E+05,0.00E+00,0.00E+00,1.82E+05,7.81E+05,5.00E-01,0.00E+00,7.22E+05,0.00E+00,0.00E+00,0.00E+00,5.91E+04,7.81E+05,0.83,,-2.34E+00,-3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.91E+04
4.10,6,1,4,0.00E+00,0.00E+00,0.00E+00,5.85E+05,0.00E+00,0.00E+00,1.78E+05,7.63E+05,2.15E+04,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.98E+04,7.63E+05,0.86,,-3.37E+00,-4.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.98E+04
4.20,6,2,4,0.00E+00,0.00E+00,0.00E+00,5.83E+05,0.00E+00,0.00E+00,1.77E+05,7.60E+05,1.78E+04,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.00E+04,7.60E+05,0.85,,-3.62E+00,-4.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.77E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+04
4.30,6,3,4,0.00E+00,0.00E+00,0.00E+00,5.81E+05,0.00E+00,0.00E+00,1.76E+05,7.57E+05,1.48E+04,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.00E+04,7.57E+05,0.85,,-4.50E+00,-5.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+04
4.40,6,4,4,0.00E+00,0.00E+00,0.00E+00,5.80E+05,0.00E+00,0.00E+00,1.75E+05,7.54E+05,1.25E+04,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.01E+04,7.54E+05,0.85,,-1.68E+00,-2.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.01E+04
4.50,6,5,4,0.00E+00,0.00E+00,0.00E+00,5.78E+05,0.00E+00,0.00E+00,1.74E+05,7.52E+05,1.06E+04,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.01E+04,7.52E+05,0.85,,-3.47E+00,-4.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.01E+04
4.60,6,6,4,0.00E+00,0.00E+00,0.00E+00,5.77E+05,0.00E+00,0.00E+00,1.73E+05,7.51E+05,9.09E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.00E+04,7.51E+05,0.85,,-6.88E+00,-9.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+04
4.70,6,7,4,0.00E+00,0.00E+00,0.00E+00,5.77E+05,0.00E+00,0.00E+00,1.73E+05,7.50E+05,7.88E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,6.00E+04,7.50E+05,0.85,,-4.90E+00,-6.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+04
4.80,6,8,4,0.00E+00,0.00E+00,0.00E+00,5.76E+05,0.00E+00,0.00E+00,1.73E+05,7.49E+05,6.89E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.99E+04,7.49E+05,0.84,,-3.58E+00,-4.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.99E+04
4.90,6,9,4,0.00E+00,0.00E+00,0.00E+00,5.75E+05,0.00E+00,0.00E+00,1.72E+05,7.48E+05,6.09E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.99E+04,7.48E+05,0.84,,-3.34E+00,-4.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.72E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.99E+04
5.00,6,10,4,0.00E+00,0.00E+00,0.00E+00,5.75E+05,0.00E+00,0.00E+00,1.72E+05,7.47E+05,5.43E+03,0.00E+00,6.82E+05,0.00E+00,0.00E+00,0.00E+00,5.98E+04,7.47E+05,0.84,,-1.69E+00,-2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.72E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.98E+04
5.10,7,1,4,0.00E+00,0.00E+00,0.00E+00,5.50E+05,0.00E+00,0.00E+00,1.65E+05,7.15E+05,5.19E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.13E+04,7.15E+05,0.91,,-5.90E+00,-8.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.13E+04
5.20,7,2,4,0.00E+00,0.00E+00,0.00E+00,5.45E+05,0.00E+00,0.00E+00,1.62E+05,7.06E+05,4.34E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.16E+04,7.07E+05,0.91,,-2.41E+00,-3.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.62E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+04
5.30,7,3,4,0.00E+00,0.00E+00,0.00E+00,5.40E+05,0.00E+00,0.00E+00,1.60E+05,7.00E+05,3.65E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,7.00E+05,0.90,,-2.10E+00,-3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
5.40,7,4,4,0.00E+00,0.00E+00,0.00E+00,5.37E+05,0.00E+00,0.00E+00,1.58E+05,6.94E+05,3.10E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.17E+04,6.94E+05,0.89,,-4.74E+00,-6.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E+04
5.50,7,5,4,0.00E+00,0.00E+00,0.00E+00,5.34E+05,0.00E+00,0.00E+00,1.56E+05,6.90E+05,2.66E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.16E+04,6.90E+05,0.89,,-3.66E+00,-5.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.56E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E+04
5.60,7,6,4,0.00E+00,0.00E+00,0.00E+00,5.31E+05,0.00E+00,0.00E+00,1.55E+05,6.86E+05,2.31E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.14E+04,6.86E+05,0.88,,-7.61E+00,-1.11E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.14E+04
5.70,7,7,4,0.00E+00,0.00E+00,0.00E+00,5.29E+05,0.00E+00,0.00E+00,1.54E+05,6.83E+05,2.02E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.12E+04,6.83E+05,0.88,,-4.78E+00,-7.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.12E+04
5.80,7,8,4,0.00E+00,0.00E+00,0.00E+00,5.27E+05,0.00E+00,0.00E+00,1.53E+05,6.80E+05,1.78E+04,0.00E+00,6.02E+05,0.00E+00,0.00E+00,0.00E+00,6.10E+04,6.80E+05,0.88,,-5.78E+00,-8.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.10E+04
